11.238193511963;48525403;0;308450481;0;377846.52824817;-1224311.1757633;377847.52824817;-1224311.3757633;11.175999641418;127806980;1
106.50086975098;48523530;0;48524841;0;377836.72533719;-1224446.2752148;377846.22533719;-1224447.9752148;11.175999641418;23609957;1
106.50086975098;48524841;0;48523530;0;377846.17466314;-1224448.4247882;377836.67466314;-1224446.7247882;11.175999641418;23609957;0
51.401782989502;811168936;0;811168938;0;377766.02705234;-1224354.4637267;377764.72705234;-1224348.8637267;2.2351999282837;724776229;0
51.401763916016;811168938;0;811168936;0;377765.07294769;-1224348.7362736;377766.37294769;-1224354.3362736;2.2351999282837;724776229;1
51.668231964111;48525960;0;48525959;0;378016.97235767;-1224145.1244081;378012.37235767;-1224144.2244081;11.175999641418;23618663;0
51.668231964111;48525959;0;48525960;0;378012.42764251;-1224143.7755934;378017.02764251;-1224144.6755934;11.175999641418;23618663;1
34.708751678467;813189805;0;813189804;0;377790.67194144;-1224142.6402821;377792.87194144;-1224139.8402821;11.175999641418;727545957;1
34.708744049072;813189804;0;813189805;0;377793.12805837;-1224140.1597186;377790.92805837;-1224142.9597186;11.175999641418;727545957;0
13.259959220886;812153808;0;812153526;0;377839.62043984;-1224348.2809955;377839.72043984;-1224346.7809955;11.175999641418;726119162;1
74.116355895996;48531788;0;48531792;0;377945.22226945;-1224113.6625941;377946.32226945;-1224105.3625941;11.175999641418;23620347;1
14.536170005798;48525452;0;48525451;0;377854.07816102;-1224247.1253725;377852.77816102;-1224246.9253725;11.175999641418;23605288;0
32.017292022705;48531641;0;48531645;0;377938.62154857;-1224095.2685129;377939.02154857;-1224091.6685129;11.175999641418;23600690;1
73.803588867188;48523658;0;48523660;0;377792.58810767;-1224420.3734675;377793.75985272;-1224420.2758221;11.175999641418;23597406;1
46.351509094238;48525667;0;48525672;0;377919.33424126;-1224175.4770712;377923.43424126;-1224176.4770712;11.175999641418;23607190;1
35.908641815186;94312710;0;94312712;0;377903.8265201;-1224071.0754112;377907.0265201;-1224071.6754112;11.175999641418;23740391;1
35.908641815186;94312712;0;94312710;0;377906.97348001;-1224072.1245898;377903.77348001;-1224071.5245898;11.175999641418;23740391;0
52.905040740967;48524352;0;48524353;0;377757.96999371;-1224278.3238471;377753.26999371;-1224277.3238471;11.175999641418;23599016;0
74.044784545898;48523660;0;48523658;0;377798.62363057;-1224417.7250686;377797.46601062;-1224417.9180053;11.175999641418;23597406;0
52.905040740967;48524353;0;48524352;0;377753.33000648;-1224276.8761543;377758.03000648;-1224277.8761543;11.175999641418;23599016;1
146.31704711914;48524878;0;48525113;0;377932.02210879;-1224431.6638276;377934.12210879;-1224415.2638276;11.175999641418;23598832;1
146.3169708252;48525113;0;48524878;0;377934.47789119;-1224415.3361726;377932.37789119;-1224431.7361726;11.175999641418;23598832;0
76.294906616211;48531722;0;48531723;0;377880.87101675;-1224028.9585514;377876.07101675;-1224022.7585514;2.2351999282837;23596770;0
76.294891357422;48531723;0;48531722;0;377876.32898367;-1224022.4414502;377881.12898367;-1224028.6414502;2.2351999282837;23596770;1
147.8688659668;48525198;0;48525087;0;378020.57814991;-1224415.7340926;378018.57814991;-1224432.3340926;11.175999641418;23597781;0
147.86892700195;48525087;0;48525198;0;378018.22185008;-1224432.2659076;378020.22185008;-1224415.6659076;11.175999641418;23597781;1
46.351509094238;48525672;0;48525667;0;377923.36575892;-1224176.9229301;377919.26575892;-1224175.9229301;11.175999641418;23607190;0
71.004287719727;94312714;0;94312712;0;377913.26870602;-1224073.5236139;377906.96870602;-1224072.1236139;11.175999641418;23740390;0
106.90442657471;48525460;0;48525457;0;377871.37030547;-1224250.6239473;377861.87030547;-1224248.6239473;11.175999641418;23605289;0
83.088943481445;312310065;0;312310066;0;377682.4203867;-1224357.2818066;377683.0203867;-1224347.8818066;6.7055997848511;127826120;1
83.088897705078;312310066;0;312310065;0;377683.3796133;-1224347.9181934;377682.7796133;-1224357.3181934;6.7055997848511;127826120;0
20.947942733765;812155585;0;294168748;0;378034.17440757;-1224316.2931651;378034.86250686;-1224316.6863647;11.175999641418;726122432;1
21.528070449829;294168748;0;812155585;0;378035.85004791;-1224317.5182012;378034.73749327;-1224317.1136359;11.175999641418;726122432;0
56.335754394531;48524840;0;48524839;0;377862.93099243;-1224465.7763346;377867.93099243;-1224466.8763346;11.175999641418;23614733;1
56.335754394531;48524839;0;48524840;0;377867.86900777;-1224467.3236669;377862.86900777;-1224466.2236669;11.175999641418;23614733;0
53.862892150879;48525955;0;48525959;0;378007.62651638;-1224142.8753791;378012.42651638;-1224143.7753791;11.175999641418;23618662;1
20.141998291016;811168940;0;811168939;0;377761.83694864;-1224360.2126667;377760.13694864;-1224359.4126667;2.2351999282837;724776230;0
74.986282348633;48525118;0;48525113;0;377935.57778774;-1224406.9369715;377934.47778774;-1224415.3369715;11.175999641418;23598831;0
20.141998291016;811168939;0;811168940;0;377760.26305149;-1224358.9873339;377761.96305149;-1224359.7873339;2.2351999282837;724776230;1
26.141836166382;48523721;0;812153809;0;377838.5239146;-1224359.5518016;377839.0239146;-1224356.6518016;15.646399497986;726119163;1
74.986320495605;48525113;0;48525118;0;377934.12221225;-1224415.2630286;377935.22221225;-1224406.8630286;11.175999641418;23598831;1
53.862892150879;48525959;0;48525955;0;378012.37348379;-1224144.2246224;378007.57348379;-1224143.3246224;11.175999641418;23618662;0
20.458248138428;48525897;0;48525896;0;377974.56121333;-1224153.32176;377972.76121333;-1224152.82176;11.175999641418;23608039;0
