30;10946;59.0;5996.5913;68.87069;
30;10303;162.0;138.57916;161.99998;
30;10248;930.0;8175.369;930.3565;
31;7646;1049.0;43385.26;1048.9915;
31;6117;162.0;152.86061;161.99995;
31;4389;140.0;260.83807;139.99997;
32;10947;168.0;24.097897;167.99995;
32;10304;169.0;51.69914;169.0672;
32;10249;500.0;142343.22;516.4298;
33;7645;1033.0;48099.35;1032.9806;
33;6116;130.0;1152.3195;130.05183;
33;4388;116.0;1026.777;116.000496;
34;4437;75.0;3366.135;77.665924;
35;10856;45.0;5238.4766;56.67633;
35;10306;54.0;7035.113;67.06901;
35;10251;807.0;29700.68;807.3156;
36;7643;518.0;316206.8;572.2573;
36;6114;168.0;73.31443;167.99994;
36;4436;159.0;5.0747232;159.06343;
37;10857;97.0;1394.3397;97.09136;
37;10307;76.0;4746.0854;80.66473;
37;10252;857.0;19261.06;857.3249;
38;7642;1045.0;44439.586;1044.9889;
38;6113;75.0;4942.6807;80.11207;
38;4435;98.0;1859.9153;98.204124;
39;10858;65.0;3510.4478;69.05121;
39;10308;88.0;3715.5625;90.02825;
39;10253;976.0;3541.7944;975.99774;
40;7641;852.0;115232.82;852.6533;
40;6112;102.0;2770.7908;102.55547;
40;4434;105.0;1492.1709;105.078804;
41;10859;98.0;1362.0963;98.04272;
41;10309;135.0;890.743;134.99959;
41;10254;326.0;243117.84;401.22372;
42;7640;1041.0;45758.82;1040.986;
42;6111;99.0;2965.4158;99.7654;
42;4433;132.0;401.79858;132.0526;
43;10860;117.0;599.9468;116.99989;
43;10310;164.0;106.595184;163.99995;
43;10255;840.0;22503.045;840.3271;
44;7639;879.0;103306.586;879.26184;
44;6110;141.0;701.56165;141.05606;
44;4432;64.0;4287.6597;69.64266;
45;10861;119.0;535.12384;118.99957;
45;10311;61.0;6213.712;70.84316;
45;10256;538.0;123736.44;547.8226;
46;7638;600.0;257772.44;629.77136;
46;6109;84.0;4122.8994;86.82765;
46;4431;142.0;183.27621;142.0566;
47;10862;91.0;1731.2062;91.239655;
47;10312;143.0;580.3058;143.05672;
47;10257;700.0;59494.977;700.3992;
48;7637;683.0;204440.0;695.8752;
48;6108;51.0;7403.4526;65.57904;
48;4430;46.0;6026.3906;59.14404;
49;10863;59.0;3957.4766;64.8099;
49;10313;70.0;5318.8906;76.50525;
49;10258;319.0;247358.84;397.275;
50;7636;708.0;190063.19;717.5212;
50;6107;58.0;6666.5396;69.35199;
50;4429;79.0;3068.526;80.91154;
51;8564;121.0;5969.087;122.96518;
51;7635;789.0;145602.4;791.66907;
51;6106;103.0;2687.199;103.44395;
51;4428;49.0;5732.1367;60.717278;
52;10864;96.0;1461.9283;96.10893;
52;10314;98.0;2974.4148;98.7669;
52;10259;269.0;281766.06;372.91647;
52;9307;88.0;9418.675;97.54299;
53;10865;127.0;312.02032;127.05049;
53;10315;85.0;3965.1792;87.534584;
53;10260;408.0;191977.72;449.62976;
53;9308;107.0;7163.656;111.10866;
54;8563;134.0;4691.802;134.69418;
54;7634;798.0;140922.34;800.5539;
54;6105;63.0;6155.5225;72.28422;
54;4427;65.0;4211.491;70.315956;
55;10866;106.0;987.67395;106.045;
55;10316;106.0;2428.4695;106.268425;
55;10261;285.0;270529.06;380.31693;
55;9309;116.0;6092.875;118.375404;
56;8562;159.0;2684.207;159.0773;
56;7633;869.0;107978.91;869.7198;
56;6104;152.0;368.10342;151.9995;
56;4426;101.0;1660.7233;101.08376;
57;10867;46.0;5097.007;57.076015;
57;10317;55.0;6927.0254;67.582634;
57;10262;952.0;5746.4595;952.36884;
57;9310;100.0;7940.9893;105.790245;
58;8561;219.0;137.87332;219.08694;
58;7632;717.0;184838.12;725.45154;
58;6103;64.0;6021.7856;72.85937;
58;4425;80.0;3021.1013;81.74655;
59;10942;54.0;6597.748;66.195946;
59;10299;83.0;4162.3857;86.008965;
59;10244;956.0;5355.749;955.9954;
60;10855;100.0;1262.2789;100.06387;
60;10305;85.0;3975.1418;87.54722;
60;10250;896.0;12738.127;896.3547;
61;7644;1058.0;41000.8;1057.9973;
61;6115;64.0;5991.8516;72.80481;
61;4438;146.0;126.39718;145.99998;
62;13628;278.0;10924.211;278.2326;
62;9751;85.0;431.6844;84.99978;
62;7125;76.0;542.7943;76.03343;
62;5563;381.0;1577.9497;380.9976;
63;13630;432.0;2.0899055;432.1723;
63;9753;74.0;796.7271;74.03623;
63;7127;33.0;2655.7761;41.01226;
63;5565;355.0;3271.0032;354.998;
64;13627;287.0;9676.43;287.15933;
64;9750;30.0;3341.4648;40.956436;
64;7124;34.0;2603.8684;41.609974;
64;5562;311.0;7473.7734;311.12497;
65;13631;308.0;7111.373;308.0018;
65;7128;47.0;1772.7407;49.73429;
65;5566;302.0;8485.295;302.132;
66;13629;390.0;889.2389;389.99893;
66;9752;41.0;2532.0256;46.79431;
66;7126;56.0;1344.3352;57.00109;
66;5564;330.0;5405.0723;330.12967;
67;12290;307.0;38013.3;311.89914;
67;10816;128.0;3358.5205;128.26877;
67;10760;227.0;57052.797;248.77823;
67;10451;149.0;10240.821;152.12552;
68;12291;346.0;28469.75;347.24005;
68;10817;207.0;23.827076;207.08255;
68;10761;251.0;49770.664;265.50665;
68;10452;143.0;10979.302;147.16751;
69;8921;76.0;1220.0881;76.175575;
70;3989;38.0;3598.9495;47.45639;
71;12289;245.0;55868.69;263.29306;
71;10815;214.0;0.41773462;213.99998;
71;10759;422.0;11863.217;421.9942;
71;10450;94.0;18956.814;114.18174;
72;14263;150.0;39.751194;149.99992;
72;13941;105.0;5214.0405;107.31354;
72;12735;209.0;3870.6028;209.00377;
72;11719;79.0;16082.0;99.486206;
72;11550;639.0;174877.19;650.6989;
72;11111;48.0;2366.9006;52.08072;
72;9727;84.0;3.930617;84.03349;
72;8758;147.0;117.56416;147.0584;
72;8714;120.0;1571.2412;120.060295;
72;8674;222.0;28.639997;221.99997;
72;8148;933.0;5845.429;933.36;
72;8118;104.0;14.733881;103.99996;
72;7253;159.0;7013.973;159.91602;
72;7229;134.0;51261.965;172.58423;
72;6328;129.0;241.86221;128.99973;
72;4272;500.0;56844.723;501.73062;
72;3808;107.0;31.673218;106.99996;
73;9754;100.0;120.94344;99.999985;
74;10950;354.0;973.31744;354.1392;
74;4566;48.0;827.6597;48.564148;
75;7135;107.0;1941.8905;107.148895;
75;4960;165.0;35.671944;164.9999;
76;9755;60.0;1411.838;60.85335;
77;10951;173.0;22920.0;182.48445;
77;4567;83.0;35.165108;83.03307;
78;7846;177.0;6957.2656;177.57028;
79;13720;134.0;12149.232;139.9343;
79;11736;270.0;5501.089;270.10815;
80;12900;342.0;2317.8308;341.99927;
80;12629;186.0;5770.5415;186.247;
81;13719;85.0;20542.37;109.36476;
81;11735;113.0;31955.004;141.5409;
82;12901;293.0;6611.0913;293.1166;
82;12630;296.0;6.3218527;296.11804;
83;12908;211.0;18396.293;214.46735;
83;12641;163.0;8257.098;164.36317;
84;13726;112.0;15669.639;124.61278;
84;13587;190.0;1737.2214;189.99997;
84;7089;56.0;1324.3273;56.945763;
84;6419;93.0;5.131182;92.99998;
84;5525;72.0;912.31067;72.08181;
85;12910;139.0;33644.207;162.64024;
85;12643;277.0;230.67148;277.11038;
86;13707;226.0;2380.1516;225.99889;
86;11725;252.0;7409.4775;252.14049;
87;11732;228.0;10493.279;228.54913;
88;12904;195.0;21491.053;201.29503;
88;12637;257.0;816.33295;257.0;
89;13728;208.0;3747.0059;208.08646;
89;13589;81.0;13109.397;97.07923;
89;7091;67.0;844.62305;67.0994;
89;6421;29.0;2028.891;35.95807;
89;5527;101.0;119.394;100.99989;
89;5230;99.0;8941.099;106.16983;
89;5149;130.0;5580.7026;131.21776;
89;4837;68.0;466.99106;68.004234;
90;13712;296.0;5.202894;295.9999;
90;11731;312.0;2177.5112;312.12286;
90;9621;54.0;9387.194;71.37359;
90;6608;185.0;409.14832;185.0734;
91;13729;236.0;1797.6831;235.99919;
91;13590;227.0;284.9464;226.99942;
91;7092;95.0;104.32877;94.999985;
91;6422;83.0;83.48566;83.03303;
91;5528;63.0;1301.8984;63.595036;
91;5231;234.0;18.05388;233.99988;
91;5150;101.0;8861.886;107.788605;
91;4838;63.0;639.33344;63.04882;
92;12905;260.0;10548.022;260.28613;
92;12638;255.0;889.3301;254.9993;
92;4478;76.0;8441.496;86.46247;
93;13711;180.0;6368.224;180.32559;
93;11730;354.0;338.54355;353.99918;
93;9620;90.0;5301.8257;93.74174;
93;6607;60.0;10743.612;77.98886;
94;12906;330.0;3144.6714;329.9994;
94;12639;154.0;9459.778;156.32288;
94;4479;79.0;7990.2803;88.19148;
95;13730;180.0;6375.408;180.32689;
95;13596;284.0;10043.738;284.17996;
95;13591;154.0;4319.9087;154.20598;
95;12095;231.0;106181.51;276.85117;
95;8822;157.0;24053.777;169.55246;
95;7093;30.0;2850.0603;39.451252;
95;6720;625.0;23942.62;624.9908;
95;6423;51.0;903.04236;51.552032;
95;5529;50.0;2017.5894;52.95939;
95;5232;114.0;7148.964;117.47524;
95;5151;101.0;8933.95;107.833786;
95;4839;50.0;1122.7283;50.98695;
95;4267;593.0;31007.316;593.0102;
96;13597;140.0;38434.055;167.244;
96;13592;250.0;2.7230527;250.0;
96;12096;593.0;7096.821;593.2353;
96;8823;303.0;3334.4229;303.11856;
96;7094;31.0;2804.0767;40.026005;
96;6424;90.0;19.622301;89.99998;
96;5530;82.0;554.7422;82.03387;
97;13710;286.0;81.016945;286.11365;
97;11956;421.0;162712.52;451.8381;
97;11935;1124.0;4796.5356;1124.4401;
97;11729;251.0;7574.619;251.14684;
97;9619;63.0;8229.1;75.99517;
97;8761;54.0;3965.3867;60.761864;
97;6606;69.0;9518.966;82.66072;
97;6012;130.0;83.14643;129.99992;
98;12907;378.0;600.7192;377.99963;
98;12640;78.0;21730.191;105.75741;
98;4480;194.0;176.34836;194.07704;
99;13727;104.0;17062.488;119.713844;
99;13588;169.0;3106.921;169.08577;
99;7090;57.0;1284.804;57.825714;
99;6420;64.0;481.98978;64.01031;
99;5526;83.0;515.59894;83.0003;
99;5229;233.0;27.587475;233.0928;
99;5148;228.0;95.21506;227.99977;
99;4836;97.0;4.649381;96.99999;
100;13709;137.0;11749.285;142.33223;
100;11728;181.0;17915.906;186.40642;
101;12913;258.0;10924.736;258.2253;
101;12645;181.0;6198.691;181.28333;
102;13708;232.0;2042.2426;232.09077;
102;11727;224.0;11053.864;224.61507;
103;12642;234.0;1921.371;234.09297;
104;13723;120.0;14325.808;129.89888;
104;11739;149.0;24103.805;162.94289;
105;6717;60.0;1430.5189;60.904484;
106;13448;199.0;2993.2454;199.00017;
106;12771;254.0;337.2548;253.9995;
107;13990;680.0;33075.55;680.2631;
107;13943;80.0;7877.849;88.80715;
107;12623;173.0;7116.2104;173.61478;
107;8516;659.0;50055.26;659.3509;
107;6718;35.0;2948.1995;43.40338;
107;6013;75.0;714.78156;75.01853;
108;13537;173.0;45063.57;197.83618;
108;12973;128.0;13048.919;135.51752;
108;9244;89.0;19738.736;111.35225;
108;8929;382.0;10984.1045;381.99963;
108;6722;286.0;35037.49;291.2274;
108;6719;667.0;16074.667;666.9981;
108;4274;266.0;27398.816;269.85916;
108;4266;564.0;38359.26;564.32;
109;13725;177.0;6633.892;177.49121;
110;6015;37.0;2734.2007;44.276474;
111;13815;346.0;103112.266;369.10147;
111;12620;150.0;9898.175;152.83247;
111;12238;30.0;1574.3568;35.042282;
111;9211;60.0;1332.1528;60.764038;
111;8464;32.0;1279.7681;35.540203;
111;8441;101.0;106.13044;101.0401;
111;5929;157.0;618.04474;156.9994;
111;5061;121.0;3767.269;121.550026;
111;5030;150.0;1459.0381;150.0593;
111;4661;88.0;93.26525;88.035034;
112;5864;77.0;5936.108;83.38401;
113;5866;146.0;965.61597;145.99925;
114;13814;561.0;31452.748;561.0295;
114;12619;201.0;4302.028;201.01756;
114;12237;42.0;1015.7129;43.368374;
114;9210;111.0;5.7545233;110.99999;
114;8463;48.0;633.4608;48.25946;
114;8440;47.0;2146.1738;50.68023;
114;5928;65.0;7430.737;76.124435;
114;5060;145.0;2102.9983;145.06697;
114;5029;123.0;3178.2163;123.2829;
114;4660;95.0;25.329165;95.03787;
115;5867;103.0;3539.5151;103.98799;
116;12618;114.0;15241.3;125.794556;
116;12236;76.0;76.99951;76.03031;
116;5927;149.0;906.468;149.05872;
116;5059;183.0;415.9523;182.9993;
116;5028;181.0;307.28433;181.07161;
116;4659;82.0;192.18591;82.03252;
117;6014;52.0;1764.4384;54.148262;
118;14307;81.0;21134.076;107.18133;
118;11173;232.0;151485.97;298.06284;
118;11080;86.0;1234.0609;86.1131;
119;8574;495.0;38678.043;495.55353;
119;6333;61.0;2441.8381;63.530212;
120;8572;317.0;99645.11;343.01602;
120;6331;124.0;55.926685;124.049416;
121;4405;70.0;1100.982;70.228134;
122;13001;413.0;431.6953;413.1633;
122;11914;517.0;8691.592;516.99744;
122;11523;515.0;250791.64;554.6825;
122;4883;536.0;113640.22;543.9995;
123;14308;185.0;5835.9624;185.1886;
123;11174;470.0;53178.99;471.7458;
123;11081;82.0;1411.0875;82.21824;
124;8573;471.0;45310.22;472.17966;
124;6332;130.0;15.83899;129.99992;
125;11559;36.0;2678.9995;43.350365;
126;13244;101.0;17592.92;117.95688;
126;9560;750.0;1235.2174;749.9972;
126;8583;401.0;67477.39;407.8594;
126;7817;296.0;685.7735;295.99878;
126;6342;83.0;1244.3263;83.105675;
126;3848;71.0;1922.517;71.94847;
127;14297;271.0;362.72925;270.99948;
127;14223;592.0;614.92505;591.99805;
127;11651;764.0;10528.375;764.3009;
127;11364;54.0;3054.5264;58.752846;
127;11163;396.0;78248.266;406.0283;
127;11070;122.0;127.85817;122.048515;
128;4932;54.0;6368.273;65.765366;
129;4935;163.0;49.173676;162.99991;
130;4934;79.0;3987.035;82.168755;
131;4936;104.0;2117.1846;104.22476;
132;4937;137.0;606.46606;136.99974;
133;4938;71.0;4693.3726;76.25303;
134;4931;115.0;1513.8506;115.016335;
135;4885;549.0;107936.03;555.61835;
136;14305;213.0;3361.0696;213.08478;
136;11171;324.0;107330.2;351.92603;
136;11078;42.0;4169.361;51.90427;
137;8576;748.0;807.8664;748.29504;
137;6335;110.0;292.1177;110.0437;
138;7160;115.0;1502.1964;115.0157;
139;7159;138.0;567.984;138.05502;
140;7157;106.0;2005.304;106.12959;
141;7158;99.0;2482.1145;99.42581;
142;7155;111.0;1729.6758;111.046104;
143;8514;970.0;271.97748;969.99884;
143;7154;126.0;1007.5994;126.050125;
144;7161;112.0;1663.3534;112.03528;
145;14302;127.0;13164.39;134.70607;
145;11168;490.0;47101.39;490.88596;
145;11075;116.0;232.37944;115.99986;
146;13506;487.0;8.690367;487.19406;
146;12933;279.0;178.9837;279.1111;
146;5799;99.0;87.096405;99.03934;
146;5774;1018.0;54331.09;1017.9706;
147;8578;244.0;132938.06;298.77625;
147;6337;133.0;3.5953057;132.99997;
148;14301;213.0;3322.9763;212.99986;
148;14227;411.0;21257.885;411.2651;
148;11655;353.0;141608.61;388.30304;
148;11368;58.0;2748.1294;61.487938;
148;11167;757.0;1542.088;757.2989;
148;11074;67.0;2267.717;68.68182;
148;10415;593.0;423459.03;657.1751;
148;6232;143.0;3.1882825;143.057;
149;12251;222.0;1615.1161;221.99979;
149;11471;332.0;85235.414;350.67862;
149;9556;790.0;73.24001;789.9998;
149;8579;741.0;1090.7714;740.9966;
149;7955;122.0;220.29799;122.04845;
149;6657;89.0;16631.137;107.62831;
149;6338;61.0;2479.9248;63.60119;
149;3844;58.0;2758.4932;61.50909;
150;12252;229.0;1254.6455;228.9988;
150;11472;642.0;7170.01;642.2541;
150;9557;375.0;81092.91;387.46252;
150;8580;397.0;68758.85;404.57248;
150;7956;40.0;4816.027;52.02967;
150;6339;98.0;610.3939;98.039024;
150;3845;73.0;1817.0913;73.73509;
151;14300;222.0;2680.479;222.0871;
151;14226;209.0;78439.86;245.96863;
151;11654;347.0;144663.78;384.27365;
151;11367;63.0;2421.129;65.31269;
151;11166;444.0;61383.383;447.75308;
151;11073;88.0;1154.5745;88.04876;
151;10414;1545.0;267.5116;1544.9957;
151;6231;76.0;2167.838;76.97761;
152;12253;105.0;13996.9795;117.07187;
152;11473;668.0;4622.0703;668.2639;
152;9558;698.0;4830.6836;697.9943;
152;8581;248.0;130785.02;300.94046;
152;7957;79.0;1907.1423;79.624146;
152;6340;112.0;250.03226;111.99973;
152;3846;34.0;4654.267;47.3979;
153;10413;1106.0;95330.26;1105.968;
153;6230;116.0;398.78494;116.04586;
154;14303;207.0;3794.485;207.00412;
154;11169;767.0;1049.5663;767.30536;
154;11076;122.0;125.82254;121.99977;
155;8577;366.0;80208.92;379.05972;
155;6336;41.0;3933.5264;50.564583;
156;11474;700.0;2177.1523;699.9964;
156;7958;106.0;648.25995;105.99969;
157;10412;988.0;150199.47;989.0289;
157;6229;78.0;2033.8915;78.777916;
158;11475;509.0;30188.846;509.2829;
158;7959;65.0;2811.0154;67.79334;
159;10411;738.0;307249.7;761.55664;
159;6228;132.0;86.74774;131.99985;
160;11476;273.0;109655.33;311.1396;
160;7960;132.0;64.471565;131.99991;
161;4557;220.0;150.34584;220.08752;
162;10409;1002.0;143126.77;1002.44696;
162;6226;85.0;1642.8806;85.2555;
163;10408;616.0;404010.75;672.0724;
163;6225;103.0;816.2564;103.000435;
164;11478;226.0;131088.12;284.69833;
164;7962;79.0;1918.608;79.6026;
165;10407;1223.0;53336.145;1223.4552;
165;6224;105.0;727.928;105.04164;
166;11479;298.0;98934.53;326.85974;
166;7963;104.0;733.9258;104.0003;
167;14057;413.0;354.89005;412.9986;
167;11833;110.0;15963.152;123.30247;
167;10364;234.0;7409.928;234.08287;
167;10054;231.0;2741.9775;231.09007;
167;4629;94.0;4701.826;96.63993;
168;14059;379.0;1762.255;378.99945;
168;11835;277.0;232.98181;277.1101;
168;10366;349.0;92.54783;349.1392;
168;10056;161.0;9741.48;163.10437;
168;6022;46.0;2122.983;49.775215;
168;4631;78.0;6260.8877;84.72897;
169;11875;262.0;631.66986;262.10425;
169;7861;138.0;18014.002;148.58142;
169;6757;162.0;21242.084;171.71759;
169;6708;98.0;156.94177;98.039055;
169;6164;56.0;10099.077;74.05236;
170;14058;111.0;48529.867;154.23035;
170;11834;298.0;0.6545385;297.99994;
170;10835;79.0;8167.544;88.45749;
170;10389;188.0;13375.885;190.50555;
170;10365;306.0;1495.0316;306.12177;
170;10055;195.0;5846.828;195.12593;
170;6021;61.0;1315.0417;61.69461;
170;4630;74.0;6683.7363;82.048386;
171;11876;156.0;9184.487;158.06036;
171;7862;297.0;799.8402;296.99893;
171;6758;379.0;1.2948935;379.15118;
171;6736;253.0;5567.4414;253.00435;
171;6709;82.0;543.8661;82.00112;
171;6165;142.0;1848.3518;142.06091;
171;5935;114.0;2870.131;114.31245;
172;14060;398.0;840.6415;397.99884;
172;11836;126.0;13355.315;134.07152;
172;10367;209.0;10564.112;209.87042;
172;10057;169.0;8793.209;170.3138;
172;6023;102.0;79.26332;102.04057;
172;4632;62.0;8036.075;74.87815;
173;11874;118.0;14689.408;128.58745;
173;7860;214.0;7051.566;214.22728;
173;6756;304.0;2593.3408;303.9989;
173;6707;106.0;46.676174;106.0422;
173;6163;102.0;4864.172;104.231606;
174;14061;141.0;40069.004;169.34843;
174;10368;218.0;9413.414;218.49316;
174;10058;157.0;10288.735;159.6355;
174;4633;141.0;1371.0912;140.99951;
175;11873;187.0;5634.5405;187.14975;
175;7859;110.0;23380.783;131.03638;
175;6755;255.0;7036.792;255.12857;
175;6706;101.0;102.18666;100.999985;
175;6162;181.0;296.71924;180.99942;
176;14062;295.0;9555.061;295.03024;
176;10390;268.0;3903.8347;267.99686;
176;10369;198.0;12122.673;199.55856;
176;10059;144.0;12130.1455;148.94704;
176;4634;78.0;6264.735;84.734924;
177;7858;211.0;7392.557;211.27808;
177;6754;353.0;342.46103;352.99878;
177;6735;228.0;8226.837;228.25858;
177;6161;201.0;15.784546;200.99995;
178;11483;211.0;138561.56;277.22415;
178;10403;1159.0;74717.41;1158.9785;
178;7967;55.0;3530.539;60.630875;
178;6220;138.0;27.276024;137.99992;
179;5691;472.0;18335.596;472.18912;
180;12402;53.0;1950.048;55.42155;
180;7680;324.0;64207.69;336.0312;
181;5690;290.0;65891.47;306.55194;
182;5689;342.0;49343.94;348.04837;
183;12403;60.0;1579.869;61.132057;
183;7681;197.0;114645.95;255.72404;
184;3957;202.0;1898.6866;202.08046;
185;3953;96.0;13059.638;108.74255;
186;12350;236.0;670.56555;236.09369;
187;3956;215.0;1227.3195;215.0851;
188;12347;76.0;17578.71;99.25877;
189;3955;171.0;4112.694;171.14131;
190;12348;215.0;1594.4845;215.08418;
191;3954;173.0;3958.2983;173.0549;
192;12349;178.0;4160.694;178.12463;
193;12262;208.0;2493.5886;208.08116;
194;12263;209.0;2381.2996;209.08241;
195;12264;172.0;5381.0317;172.23001;
196;12265;220.0;1746.4319;219.99986;
197;13077;315.0;534.2057;314.99896;
197;12309;573.0;12192.848;572.98914;
197;3733;70.0;1497.977;70.5517;
198;10679;984.0;79621.04;984.38617;
198;5285;96.0;412.89914;95.999695;
199;13076;289.0;1621.8053;288.9996;
199;12308;603.0;8138.287;602.99084;
199;3732;97.0;431.5678;97.03835;
200;10680;1038.0;60713.94;1038.3737;
200;5286;66.0;1613.1476;66.84471;
201;6071;203.0;5359.6045;203.05867;
202;6652;180.0;4706.4404;180.1619;
203;12257;192.0;3647.0664;192.08725;
204;12259;282.0;5.55939E-4;282.1125;
205;6651;136.0;9538.758;139.65607;
206;12260;192.0;3667.437;192.0876;
207;6650;243.0;706.7307;242.99951;
208;6649;100.0;14874.437;114.05918;
209;6648;205.0;2663.9685;204.99907;
210;9354;721.0;9274.465;720.99194;
210;8896;56.0;2320.473;58.858757;
210;8263;109.0;3550.7468;109.81748;
211;13371;237.0;210981.42;325.49527;
211;12866;20.0;694.3367;23.294674;
211;12494;618.0;20620.9;617.9989;
211;11603;867.0;8592.215;867.3425;
211;9427;155.0;1073.6857;155.06133;
211;4014;99.0;362.6962;99.03931;
212;14079;238.0;19886.09;240.72653;
212;8903;60.0;2079.9304;61.98759;
213;14078;440.0;38.93397;439.9996;
213;8902;76.0;1214.3052;76.20291;
214;12860;56.0;6.131652;55.999996;
214;11597;708.0;39625.32;708.26794;
214;4008;106.0;214.65477;105.99977;
215;14077;248.0;18015.53;249.77916;
215;8901;38.0;3666.7065;47.639217;
216;12861;31.0;365.71997;31.409882;
216;11598;667.0;51153.605;667.08594;
216;4009;79.0;1035.1344;79.070145;
217;9355;845.0;180.8917;845.33563;
217;8897;75.0;1283.4823;75.25716;
217;8264;100.0;4317.865;101.80107;
218;12865;43.0;127.55038;43.017258;
218;12493;463.0;60848.65;465.8645;
218;11602;856.0;10005.701;855.99994;
218;9426;123.0;2924.696;123.20731;
218;4013;72.0;1390.1245;72.36715;
219;12869;18.0;783.85345;22.275785;
219;4030;202.0;97480.51;250.72844;
219;4017;92.0;559.1891;92.03663;
220;14075;331.0;6270.8184;330.99817;
220;8899;110.0;155.20612;109.9998;
221;12491;763.0;2178.8586;762.99603;
221;9424;121.0;3092.022;121.283875;
222;12863;26.0;509.92694;27.34849;
222;11600;604.0;71917.695;605.3559;
222;4011;59.0;2083.1057;61.08739;
223;9618;280.0;12181.659;280.3009;
223;8895;104.0;272.01508;104.04137;
223;8262;64.0;7993.532;76.32602;
224;13372;306.0;170757.42;361.007;
224;12867;42.0;139.8988;42.017185;
224;9428;115.0;3563.6575;115.64888;
224;4028;427.0;26272.074;427.2005;
224;4015;71.0;1439.5897;71.43678;
225;12868;29.0;415.94803;29.674904;
225;4029;178.0;107815.57;238.6647;
225;4016;54.0;2414.042;57.31303;
226;12864;51.0;35.348045;51.020298;
226;12492;816.0;140.84535;816.3241;
226;11601;410.0;158331.3;441.3769;
226;9425;190.0;95.010735;190.07565;
226;4012;103.0;275.6365;102.99974;
227;14076;266.0;14943.145;266.73364;
227;8900;97.0;428.43744;97.03842;
228;12862;45.0;92.29205;44.999928;
228;11599;997.0;42.953346;997.3972;
